time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-06-29T22:09:04.160Z,-11.259,113.103,33,4.7,mb,,,,1.1,us,usp0006ezk,2014-11-07T00:55:45.192Z,"south of Java, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-28T14:45:17.420Z,-10.85,112.636,33,5.1,mb,,,,1.5,us,usp0006ext,2014-11-07T00:55:45.001Z,"292 km S of Dampit, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-27T09:04:56.970Z,1.298,126.144,10,5.1,mb,,,,0.9,us,usp0006ew7,2014-11-07T00:55:44.854Z,"131 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-27T06:55:58.250Z,-10.822,112.534,33,4.4,mb,,,,1,us,usp0006ew0,2014-11-07T00:55:44.829Z,"289 km S of Dampit, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-27T03:33:16.820Z,-11.024,113.689,33,5.1,mb,,,,1.4,us,usp0006evs,2014-11-07T00:55:44.795Z,"295 km SSW of Jimbaran, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-26T06:14:36.280Z,-10.77,113.311,33,5,mb,,,,1.2,us,usp0006euj,2014-11-07T00:55:44.651Z,"275 km S of Kencong, Indonesia",earthquake,,,,18,reviewed,us,us
1994-06-26T03:19:38.110Z,-9.053,118.718,33,4,mb,,,,1.5,us,usp0006euf,2014-11-07T00:55:44.647Z,"63 km SSE of Dompu, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-25T15:50:00.680Z,2.801,127.061,73.6,4.8,mb,,,,1,us,usp0006etr,2014-11-07T00:55:44.591Z,"158 km NW of Tobelo, Indonesia",earthquake,,36.2,,2,reviewed,us,us
1994-06-25T07:35:47.530Z,3.805,95.901,52,4.4,mb,,,,0.7,us,usp0006esy,2014-11-07T00:55:44.484Z,"45 km SW of Meulaboh, Indonesia",earthquake,,21.7,,7,reviewed,us,us
1994-06-24T21:20:20.750Z,-10.315,114.117,33,4.8,mb,,,,1.4,us,usp0006esa,2014-11-07T00:55:44.430Z,"203 km SW of Jimbaran, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-24T18:40:29.920Z,1.377,122.423,76,4.7,mb,,,,1.2,us,usp0006es2,2014-11-07T00:55:44.411Z,"116 km NW of Gorontalo, Indonesia",earthquake,,17.4,,9,reviewed,us,us
1994-06-24T03:07:58.900Z,-9.202,113.646,33,4.9,mb,,,,1.5,us,usp0006erb,2014-11-07T00:55:44.350Z,"104 km SSW of Gambiran Satu, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-23T13:58:46.770Z,-10.892,112.537,54.4,4.6,mb,,,,1,us,usp0006eqw,2014-11-07T00:55:44.314Z,"297 km S of Dampit, Indonesia",earthquake,,26.6,,5,reviewed,us,us
1994-06-23T13:46:17.190Z,-10.728,112.6,33,4.5,mb,,,,1.1,us,usp0006eqv,2014-11-07T00:55:44.312Z,"278 km S of Dampit, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-22T19:11:54.580Z,-10.565,112.644,33,5.1,mb,,,,1,us,usp0006ept,2014-11-07T00:55:44.124Z,"260 km S of Dampit, Indonesia",earthquake,,,,7,reviewed,us,us
1994-06-22T18:45:44.800Z,-10.63,112.571,33,4.7,mb,,,,0.9,us,usp0006epn,2014-11-07T00:55:44.113Z,"268 km S of Dampit, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-22T18:19:20.530Z,-10.209,112.143,33,4.2,mb,,,,1.4,us,usp0006epk,2014-11-07T00:55:44.110Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
1994-06-22T16:18:25.780Z,-6.043,130.905,105.8,5.2,mb,,,,0.9,us,usp0006epc,2022-04-28T17:40:42.187Z,"209 km WSW of Tual, Indonesia",earthquake,,5.9,,28,reviewed,us,us
1994-06-22T16:13:21.670Z,-10.785,112.549,33,4.4,mb,,,,0.9,us,usp0006epb,2014-11-07T00:55:44.086Z,"285 km S of Dampit, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-22T14:36:11.150Z,-10.329,116.775,33,4.9,mb,,,,0.3,us,usp0006ep7,2014-11-07T00:55:44.075Z,"187 km SSE of Praya, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-22T13:58:31.280Z,-10.829,113.051,40.1,4.6,mb,,,,1.2,us,usp0006ep6,2014-11-07T00:55:44.073Z,"283 km S of Kencong, Indonesia",earthquake,,13.4,,2,reviewed,us,us
1994-06-22T10:57:04.240Z,-4.455,143.576,33,3.9,mb,,,,0.8,us,usp0006enz,2014-11-07T00:55:44.063Z,"69 km SW of Angoram, Papua New Guinea",earthquake,,,,1,reviewed,us,us
1994-06-22T04:29:56.550Z,5.281,127.002,85.4,4.8,mb,,,,1.5,us,usp0006enu,2014-11-07T00:55:44.055Z,"150 km SE of Pondaguitan, Philippines",earthquake,,17.6,,3,reviewed,us,us
1994-06-21T01:07:34.300Z,-9.476,112.577,33,4.7,mb,,,,0.4,us,usp0006emn,2014-11-07T00:55:43.956Z,"141 km S of Dampit, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-21T00:07:39.910Z,-7.729,126.861,33,4.3,mb,,,,1,us,usp0006emh,2014-11-07T00:55:43.938Z,"88 km N of Lospalos, Timor Leste",earthquake,,,,1,reviewed,us,us
1994-06-20T07:32:50.270Z,-11.296,113.155,33,4.5,mb,,,,1.3,us,usp0006ekm,2014-11-07T00:55:43.506Z,"south of Java, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-19T19:18:13.980Z,2.972,96.222,33,4.5,mb,,,,1.1,us,usp0006ek1,2014-11-07T00:55:43.456Z,"57 km NNW of Sinabang, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-19T15:31:34.920Z,-11.013,112.508,33,4.9,mb,,,,1.1,us,usp0006ejr,2014-11-07T00:55:43.434Z,"south of Java, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-19T13:50:38.140Z,-10.596,113.483,19.8,5.1,mb,,,,1.2,us,usp0006ejk,2014-11-07T00:55:43.416Z,"254 km SSW of Gambiran Satu, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-19T12:57:01.280Z,-10.346,113.479,33,5.3,mb,,,,1.3,us,usp0006ejg,2014-11-07T00:55:43.391Z,"south of Java, Indonesia",earthquake,,,,26,reviewed,us,us
1994-06-19T07:45:11.040Z,-10.775,113.642,33,4.4,mb,,,,1.1,us,usp0006ehx,2014-11-07T00:55:43.342Z,"269 km SSW of Gambiran Satu, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-19T03:20:46.170Z,-9.472,112.757,33,5.3,mb,,,,1.3,us,usp0006ehn,2014-11-07T00:55:43.316Z,"139 km S of Dampit, Indonesia",earthquake,,,,27,reviewed,us,us
1994-06-18T22:38:19.000Z,-10.15,113.632,46,5.5,mw,,,,1.4,us,usp0006ehe,2022-04-28T17:40:34.402Z,"202 km SSW of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-16T17:40:20.220Z,-9.418,107.704,33,4.7,mb,,,,0.9,us,usp0006edn,2014-11-07T00:55:42.689Z,"231 km SSW of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
1994-06-16T14:39:02.100Z,-10.596,113.328,37,4.4,mb,,,,1.3,us,usp0006ed8,2014-11-07T00:55:42.652Z,"255 km S of Kencong, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-16T13:56:17.430Z,-0.066,123.097,173.3,5.1,mb,,,,1,us,usp0006ed5,2014-11-07T00:55:42.644Z,"66 km S of Gorontalo, Indonesia",earthquake,,10.7,,16,reviewed,us,us
1994-06-16T12:48:45.720Z,-10.65,113.475,33,5,mb,,,,1.4,us,usp0006ed2,2014-11-07T00:55:42.638Z,"260 km SSW of Gambiran Satu, Indonesia",earthquake,,,,6,reviewed,us,us
1994-06-16T10:12:46.920Z,-7.391,128.125,108.6,5.9,mwb,,,,1.1,us,usp0006ecs,2022-04-28T17:40:11.184Z,"176 km NE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,us
1994-06-16T05:58:14.150Z,-7.288,127.999,118.5,4.9,mb,,,,1.3,us,usp0006eca,2014-11-07T00:55:42.472Z,"175 km NE of Lospalos, Timor Leste",earthquake,,22.3,,8,reviewed,us,us
1994-06-16T02:02:38.180Z,-10.719,112.318,33,4.6,mb,,,,1.3,us,usp0006ec3,2014-11-07T00:55:42.459Z,"281 km S of Dampit, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-16T00:36:03.340Z,-10.598,113.294,33,4.8,mb,,,,1.4,us,usp0006eby,2014-11-07T00:55:42.443Z,"256 km S of Kencong, Indonesia",earthquake,,,,7,reviewed,us,us
1994-06-16T00:13:14.000Z,-10.644,112.425,26.4,4.6,mb,,,,1.6,us,usp0006ebw,2014-11-07T00:55:42.438Z,"271 km S of Dampit, Indonesia",earthquake,,,,9,reviewed,us,us
1994-06-15T20:06:18.350Z,-10.747,113.117,33,4.6,mb,,,,1.2,us,usp0006ebr,2014-11-07T00:55:42.423Z,"273 km S of Kencong, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-15T17:40:07.150Z,-10.819,113.249,33,4.7,mb,,,,1.5,us,usp0006ebk,2014-11-07T00:55:42.414Z,"280 km S of Kencong, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-15T13:53:53.080Z,-10.384,112.44,31.2,5,mb,,,,1.3,us,usp0006eb8,2014-11-07T00:55:42.379Z,"242 km S of Dampit, Indonesia",earthquake,,,,13,reviewed,us,us
1994-06-15T12:19:09.630Z,-10.462,113.453,25.5,4.8,mb,,,,1.4,us,usp0006eb4,2014-11-07T00:55:42.367Z,"241 km SSW of Gambiran Satu, Indonesia",earthquake,,,,8,reviewed,us,us
1994-06-15T12:10:56.480Z,-10.498,113.441,24.7,5.2,mb,,,,1.5,us,usp0006eb2,2014-11-07T00:55:42.358Z,"245 km S of Kencong, Indonesia",earthquake,,,,22,reviewed,us,us
1994-06-15T10:28:50.600Z,-10.168,113.749,28.8,6.1,mw,,,,1.4,us,usp0006eb0,2022-04-28T17:40:04.459Z,"201 km SSW of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T09:50:23.040Z,-10.149,113.686,28.8,5.5,mb,,,,1.1,us,usp0006eaz,2022-04-28T17:40:02.855Z,"200 km SSW of Gambiran Satu, Indonesia",earthquake,,,,41,reviewed,us,us
1994-06-15T09:36:03.840Z,-10.518,113.727,33,4.8,mb,,,,1.4,us,usp0006eax,2014-11-07T00:55:42.318Z,"239 km S of Gambiran Satu, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-15T09:22:57.220Z,-10.335,113.66,19.9,6.2,mwb,,,,1.4,us,usp0006eaw,2022-04-28T17:39:57.534Z,"221 km SSW of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,us,us
1994-06-15T06:18:45.100Z,-9.438,113.066,28.6,5.1,mb,,,,1.1,us,usp0006eah,2014-11-07T00:55:42.249Z,"131 km SSW of Kencong, Indonesia",earthquake,,,,25,reviewed,us,us
1994-06-14T22:38:22.270Z,-10.655,113.164,10,4.5,mb,,,,0.6,us,usp0006e9n,2014-11-07T00:55:42.162Z,"263 km S of Kencong, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-14T21:01:55.470Z,1.525,126.305,33,5.6,mw,,,,1.2,us,usp0006e9h,2022-04-28T17:39:52.113Z,"144 km NW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-14T19:40:13.230Z,-10.86,113.274,33,4.7,mb,,,,0.9,us,usp0006e9f,2014-11-07T00:55:42.135Z,"285 km S of Kencong, Indonesia",earthquake,,,,6,reviewed,us,us
1994-06-14T16:25:41.630Z,-10.822,112.991,33,4.8,mb,,,,0.7,us,usp0006e99,2014-11-07T00:55:42.102Z,"283 km S of Kencong, Indonesia",earthquake,,,,8,reviewed,us,us
1994-06-14T16:00:41.880Z,-10.487,113.512,33,5.1,mb,,,,1.3,us,usp0006e98,2014-11-07T00:55:42.096Z,"241 km SSW of Gambiran Satu, Indonesia",earthquake,,,,21,reviewed,us,us
1994-06-14T15:20:51.240Z,-10.507,113.476,27.4,5.2,mw,,,,1.3,us,usp0006e95,2016-11-09T22:45:42.576Z,"245 km SSW of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-14T14:54:55.570Z,-10.526,113.443,25.3,5.1,mb,,,,1.4,us,usp0006e94,2014-11-07T00:55:42.072Z,"248 km SSW of Gambiran Satu, Indonesia",earthquake,,,,11,reviewed,us,us
1994-06-14T08:17:49.360Z,-10.66,113.275,24.7,4.9,mb,,,,1.2,us,usp0006e8m,2014-11-07T00:55:42.025Z,"263 km S of Kencong, Indonesia",earthquake,,,,12,reviewed,us,us
1994-06-14T06:22:33.130Z,-10.862,113.495,33,4.7,mb,,,,1.6,us,usp0006e8d,2014-11-07T00:55:41.961Z,"282 km SSW of Gambiran Satu, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-14T05:34:49.030Z,-10.906,112.928,33,4.4,mb,,,,1.1,us,usp0006e8c,2014-11-07T00:55:41.960Z,"294 km S of Kencong, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-14T03:28:26.310Z,-10.632,113.412,33,4.7,mb,,,,1.5,us,usp0006e8a,2014-11-07T00:55:41.957Z,"259 km S of Kencong, Indonesia",earthquake,,,,8,reviewed,us,us
1994-06-14T02:35:27.870Z,-10.676,113.305,32.2,5.1,mb,,,,1.1,us,usp0006e87,2014-11-07T00:55:41.943Z,"264 km S of Kencong, Indonesia",earthquake,,,,19,reviewed,us,us
1994-06-14T01:48:18.830Z,-10.547,113.389,30.5,5.1,mb,,,,1.1,us,usp0006e83,2014-11-07T00:55:41.929Z,"250 km S of Kencong, Indonesia",earthquake,,,,13,reviewed,us,us
1994-06-14T01:26:08.470Z,-10.758,113.065,10,4.7,mb,,,,0.7,us,usp0006e82,2014-11-07T00:55:41.927Z,"275 km S of Kencong, Indonesia",earthquake,,,,7,reviewed,us,us
1994-06-14T00:37:48.510Z,-10.461,113.575,33,4.4,mb,,,,0.6,us,usp0006e7z,2014-11-07T00:55:41.917Z,"south of Java, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-13T22:48:27.540Z,-10.328,113.621,25.5,5.6,mb,,,,1.2,us,usp0006e7v,2022-04-28T17:39:46.740Z,"221 km SSW of Gambiran Satu, Indonesia",earthquake,,,,43,reviewed,us,us
1994-06-13T21:53:29.820Z,3.922,128.169,55.3,5.6,mw,,,,1.1,us,usp0006e7t,2022-04-28T17:39:44.935Z,"243 km N of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-13T21:50:54.680Z,-10.802,112.894,33,5.1,mb,,,,0.8,us,usp0006e7s,2014-11-07T00:55:41.860Z,"283 km S of Kencong, Indonesia",earthquake,,,,15,reviewed,us,us
1994-06-13T21:10:06.160Z,-10.233,113.569,33,5.8,ms,,,,1.2,us,usp0006e7q,2022-04-28T17:39:32.483Z,"213 km SSW of Gambiran Satu, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-13T21:04:09.430Z,-10.285,113.491,23.5,5.6,mw,,,,1.4,us,usp0006e7n,2022-04-28T17:39:26.547Z,"221 km SSW of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-13T14:16:49.140Z,4.098,94.857,33,5,mb,,,,1.2,us,usp0006e78,2014-11-07T00:55:41.747Z,"141 km W of Meulaboh, Indonesia",earthquake,,,,14,reviewed,us,us
1994-06-13T06:49:31.230Z,-10.775,113.632,27.5,5,ms,,,,1.4,us,usp0006e6j,2014-11-07T00:55:41.698Z,"269 km SSW of Gambiran Satu, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-13T02:06:37.780Z,-10.553,113.422,33,4.9,mb,,,,1.3,us,usp0006e6b,2014-11-07T00:55:41.678Z,"251 km S of Kencong, Indonesia",earthquake,,,,11,reviewed,us,us
1994-06-12T14:00:20.060Z,-10.967,112.291,33,4.9,mb,,,,1.1,us,usp0006e5m,2014-11-07T00:55:41.629Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
1994-06-12T13:53:07.570Z,-10.615,112.6,34.2,5.3,mb,,,,1.1,us,usp0006e5k,2014-11-07T00:55:41.618Z,"266 km S of Dampit, Indonesia",earthquake,,,,33,reviewed,us,us
1994-06-12T09:29:21.400Z,-11.518,112.783,33,4.8,mb,,,,0.6,us,usp0006e54,2014-11-07T00:55:41.572Z,"south of Java, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-12T09:19:34.000Z,-11.162,112.155,33,4.8,mb,,,,1,us,usp0006e53,2014-11-07T00:55:41.569Z,"south of Java, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-12T08:27:50.320Z,-10.981,113.239,33,4.5,mb,,,,1.2,us,usp0006e4z,2014-11-07T00:55:41.557Z,"298 km S of Kencong, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-12T08:03:23.460Z,-10.827,112.056,33,5,mb,,,,0.7,us,usp0006e4y,2014-11-07T00:55:41.555Z,"298 km S of Sumberpucung, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-12T07:57:03.270Z,-10.726,112.217,24.6,4.9,mb,,,,1.2,us,usp0006e4w,2014-11-07T00:55:41.550Z,"284 km SSW of Dampit, Indonesia",earthquake,,,,6,reviewed,us,us
1994-06-12T02:14:42.120Z,-10.837,112.99,33,5.1,mb,,,,0.9,us,usp0006e4m,2014-11-07T00:55:41.521Z,"285 km S of Kencong, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-12T01:47:19.150Z,-10.575,112.783,33,5.3,mb,,,,0.9,us,usp0006e4g,2014-11-07T00:55:41.508Z,"261 km S of Dampit, Indonesia",earthquake,,,,24,reviewed,us,us
1994-06-12T01:35:21.400Z,-10.458,112.826,33,5.1,mw,,,,1.1,us,usp0006e4d,2016-11-09T22:44:43.116Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-12T00:46:40.880Z,-1.332,97.579,33,4.5,mb,,,,0.7,us,usp0006e49,2014-11-07T00:55:41.393Z,"293 km WSW of Pariaman, Indonesia",earthquake,,,,7,reviewed,us,us
1994-06-11T21:59:22.450Z,-10.624,112.677,33,5.1,mb,,,,0.9,us,usp0006e44,2014-11-07T00:55:41.155Z,"266 km S of Dampit, Indonesia",earthquake,,,,9,reviewed,us,us
1994-06-11T20:19:17.160Z,-10.76,112.568,31,4.9,mb,,,,0.9,us,usp0006e42,2014-11-07T00:55:41.064Z,"282 km S of Dampit, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-11T17:08:30.130Z,-1.724,99.785,41.8,5.1,mb,,,,0.8,us,usp0006e3w,2014-11-07T00:55:40.939Z,"106 km SW of Padang, Indonesia",earthquake,,,,35,reviewed,us,us
1994-06-11T15:11:50.020Z,-11.065,112.656,33,4.3,mb,,,,1.5,us,usp0006e3q,2014-11-07T00:55:40.922Z,"south of Java, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-11T11:19:32.460Z,7.297,126.923,37.1,5.2,mw,,,,1.1,us,usp0006e3c,2022-04-28T17:39:21.408Z,"38 km E of Santiago, Philippines",earthquake,,,,,reviewed,us,hrv
1994-06-11T10:55:22.880Z,7.252,127.112,37.3,4.6,mb,,,,1.3,us,usp0006e3b,2014-11-07T00:55:40.886Z,"59 km E of Santiago, Philippines",earthquake,,,,15,reviewed,us,us
1994-06-11T10:32:45.970Z,7.352,127.243,33,4.5,mb,,,,0.7,us,usp0006e39,2014-11-07T00:55:40.883Z,"73 km E of Baculin, Philippines",earthquake,,,,3,reviewed,us,us
1994-06-11T10:30:56.420Z,7.349,127.305,33,4.4,ms,,,,1.3,us,usp0006e38,2014-11-07T00:55:40.880Z,"80 km E of Baculin, Philippines",earthquake,,,,1,reviewed,us,us
1994-06-10T19:17:52.290Z,-10.291,113.502,33,5.4,mb,,,,1.1,us,usp0006e2b,2014-11-07T00:55:40.767Z,"221 km SSW of Gambiran Satu, Indonesia",earthquake,,,,25,reviewed,us,us
1994-06-10T19:11:16.650Z,-10.391,112.726,28.6,5.3,mb,,,,1.2,us,usp0006e2a,2014-11-07T00:55:40.758Z,"241 km S of Dampit, Indonesia",earthquake,,,,33,reviewed,us,us
1994-06-10T16:46:17.520Z,-12.002,113.463,33,4.3,mb,,,,1.5,us,usp0006e24,2014-11-07T00:55:40.743Z,"northwest of Australia",earthquake,,,,3,reviewed,us,us
1994-06-10T07:10:52.170Z,-9.127,128.559,131,4.5,mb,,,,1.3,us,usp0006e1f,2014-11-07T00:55:40.699Z,"184 km ESE of Lospalos, Timor Leste",earthquake,,33.5,,2,reviewed,us,us
1994-06-10T01:40:24.820Z,-11.199,112.221,42.7,5,mb,,,,0.9,us,usp0006e10,2014-11-07T00:55:40.616Z,"south of Java, Indonesia",earthquake,,,,11,reviewed,us,us
1994-06-10T01:16:49.800Z,-11.094,113.146,33,5,mb,,,,0.9,us,usp0006e0y,2014-11-07T00:55:40.606Z,"south of Java, Indonesia",earthquake,,,,9,reviewed,us,us
1994-06-09T23:09:58.820Z,-10.687,113.298,33,4.8,mb,,,,0.5,us,usp0006e0u,2014-11-07T00:55:40.598Z,"265 km S of Kencong, Indonesia",earthquake,,,,6,reviewed,us,us
1994-06-09T17:48:15.830Z,-11.074,113.24,68.4,4.9,mb,,,,1.1,us,usp0006e0m,2014-11-07T00:55:40.556Z,"south of Java, Indonesia",earthquake,,26,,8,reviewed,us,us
1994-06-09T16:37:46.530Z,-10.143,113.623,33,5.8,mb,,,,1.1,us,usp0006e0g,2022-04-28T17:39:07.595Z,"201 km SSW of Gambiran Satu, Indonesia",earthquake,,,,39,reviewed,us,us
1994-06-09T12:52:36.390Z,-11.104,112.485,33,4.5,mb,,,,1.1,us,usp0006e08,2014-11-07T00:55:40.487Z,"south of Java, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-09T03:04:34.190Z,-1.884,99.557,33,5.4,mb,,,,1,us,usp0006dzg,2014-11-07T00:55:40.411Z,"136 km SW of Padang, Indonesia",earthquake,,,,31,reviewed,us,us
1994-06-08T19:41:44.010Z,-10.659,113.378,33,4.6,mb,,,,1.1,us,usp0006dyz,2014-11-07T00:55:40.251Z,"262 km S of Kencong, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-08T19:19:57.940Z,-10.637,112.672,37.7,5.1,mb,,,,1,us,usp0006dyy,2014-11-07T00:55:40.243Z,"268 km S of Dampit, Indonesia",earthquake,,,,18,reviewed,us,us
1994-06-08T10:35:41.100Z,-12.049,113.63,33,4.4,mb,,,,0.9,us,usp0006dyh,2014-11-07T00:55:40.216Z,"northwest of Australia",earthquake,,,,1,reviewed,us,us
1994-06-08T08:29:25.380Z,-10.391,112.604,33,4.3,mb,,,,0.5,us,usp0006dya,2014-11-07T00:55:40.174Z,"241 km S of Dampit, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-08T06:03:03.670Z,-10.612,113.463,33,4.9,mb,,,,1.5,us,usp0006dy3,2014-11-07T00:55:40.159Z,"256 km SSW of Gambiran Satu, Indonesia",earthquake,,,,8,reviewed,us,us
1994-06-08T03:09:40.410Z,-11.162,113.167,10,4.2,mb,,,,1.2,us,usp0006dxy,2014-11-07T00:55:40.146Z,"south of Java, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-07T23:07:41.560Z,-10.583,112.808,38.4,4.8,mb,,,,1,us,usp0006dxp,2014-11-07T00:55:40.126Z,"261 km SSW of Kencong, Indonesia",earthquake,,,,8,reviewed,us,us
1994-06-07T22:00:04.570Z,-11.069,113.122,33,5.4,mb,,,,0.9,us,usp0006dxk,2014-11-07T00:55:40.113Z,"south of Java, Indonesia",earthquake,,,,13,reviewed,us,us
1994-06-07T18:31:42.080Z,-5.792,104.436,41.7,5.4,mw,,,,1,us,usp0006dxe,2022-04-28T17:38:45.710Z,"99 km WSW of Bandar Lampung, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-07T16:25:29.340Z,-11.183,113.628,53.2,5.2,mb,,,,0.7,us,usp0006dx9,2014-11-07T00:55:40.059Z,"south of Java, Indonesia",earthquake,,11.2,,7,reviewed,us,us
1994-06-07T13:17:01.860Z,2.675,127.464,62.8,4.8,mb,,,,1.3,us,usp0006dwv,2014-11-07T00:55:39.999Z,"120 km NNW of Tobelo, Indonesia",earthquake,,18.1,,6,reviewed,us,us
1994-06-07T11:03:27.240Z,-7.017,129.089,176.9,5,mb,,,,0.4,us,usp0006dwn,2014-11-07T00:55:39.988Z,"284 km NE of Lospalos, Timor Leste",earthquake,,39.5,,6,reviewed,us,us
1994-06-07T07:50:39.580Z,-7.535,120.074,414.7,5,mb,,,,1.2,us,usp0006dw1,2014-11-07T00:55:39.941Z,"108 km N of Labuan Bajo, Indonesia",earthquake,,8.2,,18,reviewed,us,us
1994-06-07T06:35:20.830Z,-10.844,113.141,33,4.4,mb,,,,0.8,us,usp0006dvz,2014-11-07T00:55:39.937Z,"284 km S of Kencong, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-07T04:47:58.330Z,-10.772,112.842,33,4.9,mb,,,,1.4,us,usp0006dvw,2014-11-07T00:55:39.930Z,"281 km SSW of Kencong, Indonesia",earthquake,,,,3,reviewed,us,us
1994-06-07T04:42:52.930Z,-9.656,113.072,33,5.2,mb,,,,0.9,us,usp0006dvv,2014-11-07T00:55:39.926Z,"155 km SSW of Kencong, Indonesia",earthquake,,,,7,reviewed,us,us
1994-06-07T04:13:18.630Z,-11.729,119.164,33,4.1,mb,,,,1.3,us,usp0006dvr,2014-11-07T00:55:39.913Z,"258 km SSW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-07T03:57:52.540Z,7.399,121.772,33,4,mb,,,,1.1,us,usp0006dvq,2014-11-07T00:55:39.912Z,"28 km NW of Malayal, Philippines",earthquake,,,,1,reviewed,us,us
1994-06-07T01:08:16.560Z,-11.638,111.942,33,3.9,mb,,,,1.5,us,usp0006dvh,2014-11-07T00:55:39.893Z,"south of Java, Indonesia",earthquake,,,,2,reviewed,us,us
1994-06-07T00:56:44.250Z,-11.207,113.246,33,4.4,mb,,,,1,us,usp0006dvg,2014-11-07T00:55:39.891Z,"south of Java, Indonesia",earthquake,,,,4,reviewed,us,us
1994-06-06T22:10:34.440Z,-10.968,112.628,33,4.8,mb,,,,1.4,us,usp0006dva,2014-11-07T00:55:39.875Z,"south of Java, Indonesia",earthquake,,,,6,reviewed,us,us
1994-06-06T16:49:36.570Z,-7.383,128.522,168.7,4.7,mb,,,,1.3,us,usp0006dv2,2014-11-07T00:55:39.778Z,"209 km NE of Lospalos, Timor Leste",earthquake,,18.2,,9,reviewed,us,us
1994-06-06T15:33:48.450Z,-10.775,113.289,33,4.8,mb,,,,1.2,us,usp0006duy,2014-11-07T00:55:39.768Z,"275 km S of Kencong, Indonesia",earthquake,,,,7,reviewed,us,us
1994-06-06T12:14:13.620Z,-11.026,112.605,33,5,mb,,,,1.1,us,usp0006dum,2014-11-07T00:55:39.743Z,"south of Java, Indonesia",earthquake,,,,9,reviewed,us,us
1994-06-06T11:12:08.730Z,-10.894,113.536,33.8,4.8,mb,,,,1.1,us,usp0006duh,2014-11-07T00:55:39.732Z,"284 km SSW of Gambiran Satu, Indonesia",earthquake,,,,12,reviewed,us,us
1994-06-06T10:14:11.160Z,-10.663,112.561,35.1,5.3,mb,,,,1,us,usp0006due,2014-11-07T00:55:39.724Z,"271 km S of Dampit, Indonesia",earthquake,,,,22,reviewed,us,us
