time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1990-02-11T06:34:52.560Z,-8.564,128.106,317.8,4.2,mb,,,,0.4,us,usp00045av,2014-11-07T00:45:42.223Z,"122 km E of Lospalos, Timor Leste",earthquake,,21.6,,2,reviewed,us,us
1990-02-11T03:06:21.290Z,-7.542,130.037,173.5,4.7,mb,,,,1.3,us,usp00045aq,2014-11-07T00:45:42.214Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,,18.9,,3,reviewed,us,us
1990-02-11T01:12:19.250Z,0.903,125.958,56.7,5.1,mb,,,,1.3,us,usp00045ak,2014-11-07T00:45:42.202Z,"124 km ESE of Tondano, Indonesia",earthquake,,15.3,,9,reviewed,us,us
1990-02-10T23:04:08.370Z,-3.846,104.331,296.6,4.6,mb,,,,1.2,us,usp00045af,2014-11-07T00:45:42.193Z,"36 km NNE of Baturaja, Indonesia",earthquake,,9.2,,9,reviewed,us,us
1990-02-10T14:32:09.740Z,-7.704,128.368,162.8,4.3,mb,,,,1.3,us,usp000459v,2014-11-07T00:45:42.078Z,"175 km ENE of Lospalos, Timor Leste",earthquake,,18.4,,3,reviewed,us,us
1990-02-10T13:58:07.950Z,-10.506,120.304,33,4.6,mb,,,,1.1,us,usp000459s,2014-11-07T00:45:42.072Z,"94 km S of Waingapu, Indonesia",earthquake,,,,5,reviewed,us,us
1990-02-10T12:51:10.580Z,-7.334,128.867,197.1,4.1,mb,,,,1.3,us,usp000459p,2014-11-07T00:45:42.062Z,"244 km ENE of Lospalos, Timor Leste",earthquake,,20.7,,1,reviewed,us,us
1990-02-09T21:33:40.390Z,-9.886,119.05,41.7,4.6,mb,,,,0.9,us,usp000458s,2014-11-07T00:45:41.489Z,"135 km W of Waingapu, Indonesia",earthquake,,10.2,,6,reviewed,us,us
1990-02-09T19:53:23.060Z,-10.547,120.293,57.9,4,mb,,,,1.4,us,usp000458p,2014-11-07T00:45:41.319Z,"98 km S of Waingapu, Indonesia",earthquake,,22.7,,2,reviewed,us,us
1990-02-08T22:55:14.890Z,-3.494,129.886,108.9,4.1,mb,,,,1.4,us,usp000457k,2014-11-07T00:45:41.090Z,"108 km E of Amahai, Indonesia",earthquake,,30.3,,4,reviewed,us,us
1990-02-08T18:27:23.230Z,0.855,120.272,61.1,4.7,mb,,,,1.2,us,usp000457f,2014-11-07T00:45:41.046Z,"200 km NNE of Palu, Indonesia",earthquake,,14.8,,3,reviewed,us,us
1990-02-07T23:00:04.600Z,-6.776,129.274,33,4.8,mb,,,,1,us,usp0004566,2014-11-07T00:45:40.733Z,"Banda Sea",earthquake,,,,6,reviewed,us,us
1990-02-07T04:16:03.120Z,-9.897,124.442,33,4.1,mb,,,,1.5,us,usp000455c,2014-11-07T00:45:40.611Z,"17 km ESE of Soe, Indonesia",earthquake,,,,2,reviewed,us,us
1990-02-07T01:52:29.520Z,-7.03,129.328,171.8,4.6,mb,,,,1.2,us,usp0004556,2014-11-07T00:45:40.568Z,"Kepulauan Babar, Indonesia",earthquake,,12.3,,7,reviewed,us,us
1990-02-06T22:43:24.040Z,-10.489,110.178,33,4.6,mb,,,,1,us,usp0004552,2014-11-07T00:45:40.536Z,"281 km S of Bambanglipuro, Indonesia",earthquake,,,,4,reviewed,us,us
1990-02-06T14:29:11.250Z,-8.845,119.36,141,4.3,mb,,,,0.9,us,usp000454s,2014-11-07T00:45:40.498Z,"32 km SSW of Komodo, Indonesia",earthquake,,17,,3,reviewed,us,us
1990-02-05T09:29:34.850Z,-5.914,131.371,140.9,4.1,mb,,,,0.7,us,usp000453t,2014-11-07T00:45:40.207Z,"156 km WSW of Tual, Indonesia",earthquake,,24.4,,2,reviewed,us,us
1990-02-04T16:55:03.990Z,-7.452,128.617,117.8,5,mb,,,,1,us,usp000452r,2014-11-07T00:45:39.817Z,"214 km ENE of Lospalos, Timor Leste",earthquake,,9.6,,18,reviewed,us,us
1990-02-04T14:47:41.020Z,-0.389,132.771,33,4.5,mb,,,,1.5,us,usp000452m,2014-11-07T00:45:39.801Z,"153 km WNW of Manokwari, Indonesia",earthquake,,,,2,reviewed,us,us
1990-02-04T07:58:14.070Z,-10.233,110.29,45.8,5.8,mw,,,,1.1,us,usp0004529,2022-04-28T19:57:26.368Z,"252 km S of Pundong, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-02-04T06:23:45.470Z,2.956,98.105,116.8,4.3,mb,,,,0.9,us,usp0004525,2014-11-07T00:45:39.675Z,"45 km WSW of Kabanjahe, Indonesia",earthquake,,13.9,,1,reviewed,us,us
1990-02-03T22:27:30.810Z,-2.282,125.086,37.3,5.1,mw,,,,1.2,us,usp000451m,2022-04-28T19:57:23.772Z,"295 km ESE of Luwuk, Indonesia",earthquake,,12,,,reviewed,us,hrv
1990-02-03T12:04:50.810Z,-7.05,129.191,172,5.1,mb,,,,1.3,us,usp0004516,2014-11-07T00:45:39.416Z,"291 km NE of Lospalos, Timor Leste",earthquake,,10.2,,20,reviewed,us,us
1990-02-03T04:43:42.950Z,-3.065,126.361,84.5,5.2,mw,,,,1.2,us,usp000450t,2022-04-28T17:26:07.173Z,"214 km WNW of Ambon, Indonesia",earthquake,,13.8,,,reviewed,us,hrv
1990-02-03T03:15:29.840Z,-0.397,124.578,33,4.5,mb,,,,1,us,usp000450r,2014-11-07T00:45:39.272Z,"191 km S of Tomohon, Indonesia",earthquake,,,,5,reviewed,us,us
1990-02-01T17:00:53.670Z,-2.97,130.155,33,4.6,mb,,,,0.9,us,usp00044yt,2014-11-07T00:45:38.276Z,"143 km ENE of Amahai, Indonesia",earthquake,,,,2,reviewed,us,us
1990-02-01T05:06:23.200Z,-2.667,134.959,45.8,5.1,mb,,,,1.1,us,usp00044ye,2014-11-07T00:45:37.929Z,"97 km NW of Nabire, Indonesia",earthquake,,13.8,,22,reviewed,us,us
1990-02-01T03:38:48.020Z,-1.58,123.446,43.8,4.4,mb,,,,0.8,us,usp00044yd,2014-11-07T00:45:37.920Z,"100 km SE of Luwuk, Indonesia",earthquake,,19.9,,3,reviewed,us,us
1990-01-30T18:37:45.100Z,-5.033,139.578,33,4.4,mb,,,,0.5,us,usp00044wq,2014-11-07T00:45:36.123Z,"224 km WNW of Kiunga, Papua New Guinea",earthquake,,,,1,reviewed,us,us
1990-01-29T02:29:50.870Z,-9.907,123.386,33,3.9,mb,,,,0.7,us,usp00044ur,2014-11-07T00:45:35.932Z,"37 km NW of Kupang, Indonesia",earthquake,,,,2,reviewed,us,us
1990-01-28T03:58:49.290Z,-5.883,105.67,104.7,5.3,mb,,,,1.3,us,usp00044tj,2014-11-07T00:45:35.849Z,"57 km NNW of Labuan, Indonesia",earthquake,,14.6,,11,reviewed,us,us
1990-01-27T00:34:55.040Z,-6.913,130.257,109,5.2,mw,,,,1.2,us,usp00044s3,2016-11-09T21:45:38.269Z,"Banda Sea",earthquake,,10.1,,,reviewed,us,hrv
1990-01-26T05:02:30.910Z,-9.49,117.697,101.5,4.3,mb,,,,1.2,us,usp00044rk,2014-11-07T00:45:35.670Z,"114 km SSE of Sumbawa Besar, Indonesia",earthquake,,14.5,,2,reviewed,us,us
1990-01-24T11:23:39.520Z,-5.034,102.678,122.3,4.1,mb,,,,1.1,us,usp00044pd,2014-11-07T00:45:35.483Z,"128 km SSW of Pagar Alam, Indonesia",earthquake,,39,,1,reviewed,us,us
1990-01-22T17:26:11.460Z,3.885,96.1,45.7,6.2,mw,,,,1,us,usp00044ky,2022-04-28T20:02:45.678Z,"28 km S of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-01-22T06:44:42.760Z,-7.719,130.19,33,3.9,mb,,,,0.1,us,usp00044kd,2014-11-07T00:45:34.037Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,,,,1,reviewed,us,us
1990-01-21T20:26:12.610Z,-7.198,128.077,81.5,3.8,mb,,,,1.1,us,usp00044jq,2014-11-07T00:45:33.975Z,"188 km NE of Lospalos, Timor Leste",earthquake,,21.9,,2,reviewed,us,us
1990-01-21T05:26:52.310Z,1.777,127.282,139.5,5.1,mb,,,,1.2,us,usp00044hr,2014-11-07T00:45:33.895Z,"81 km W of Tobelo, Indonesia",earthquake,,13.2,,14,reviewed,us,us
1990-01-21T01:08:16.230Z,-9.032,128.551,161.4,4.2,mb,,,,0.7,us,usp00044he,2014-11-07T00:45:33.867Z,"179 km ESE of Lospalos, Timor Leste",earthquake,,34.5,,1,reviewed,us,us
1990-01-20T09:13:13.960Z,-6.649,105.911,64.1,5.4,mw,,,,1,us,usp00044g9,2016-11-09T21:42:49.517Z,"31 km SSE of Labuan, Indonesia",earthquake,,3.3,,,reviewed,us,hrv
1990-01-19T17:29:35.310Z,-7.43,126.679,325.4,5.1,mb,,,,0.8,us,usp00044fe,2014-11-07T00:45:33.646Z,"118 km NNE of Baukau, Timor Leste",earthquake,,19.7,,3,reviewed,us,us
1990-01-19T14:54:03.690Z,2.158,127.135,33,4.6,mb,,,,1.3,us,usp00044fa,2014-11-07T00:45:33.641Z,"108 km WNW of Tobelo, Indonesia",earthquake,,,,2,reviewed,us,us
1990-01-18T18:30:00.620Z,-0.032,124.603,80.8,4.9,mb,,,,1.3,us,usp00044ep,2014-11-07T00:45:33.529Z,"150 km S of Tomohon, Indonesia",earthquake,,14.9,,11,reviewed,us,us
1990-01-18T09:22:33.230Z,-4.385,135.261,33,4.8,mb,,,,1.5,us,usp00044e3,2014-11-07T00:45:33.448Z,"116 km SSW of Nabire, Indonesia",earthquake,,,,6,reviewed,us,us
1990-01-18T05:38:51.100Z,3.43,123.217,512.8,4.4,mb,,,,1.2,us,usp00044dw,2014-11-07T00:45:33.424Z,"281 km NW of Manado, Indonesia",earthquake,,18.7,,4,reviewed,us,us
1990-01-18T01:04:31.050Z,-10.797,113.653,45.8,5.1,mb,,,,1.2,us,usp00044dm,2014-11-07T00:45:33.403Z,"271 km SSW of Gambiran Satu, Indonesia",earthquake,,,,15,reviewed,us,us
1990-01-17T16:58:48.980Z,-2.495,138.738,33,4.9,ms,,,,1.3,us,usp00044d9,2014-11-07T00:45:33.381Z,"210 km W of Abepura, Indonesia",earthquake,,,,2,reviewed,us,us
1990-01-16T12:25:58.120Z,-5.137,137.783,92.8,4,mb,,,,1.1,us,usp00044bx,2014-11-07T00:45:33.240Z,"near the south coast of Papua, Indonesia",earthquake,,14.2,,3,reviewed,us,us
1990-01-16T08:41:54.830Z,-5.253,132.381,44.2,5,mb,,,,1.3,us,usp00044bn,2014-11-07T00:45:33.210Z,"58 km NW of Tual, Indonesia",earthquake,,,,14,reviewed,us,us
1990-01-15T13:21:27.100Z,-11.311,118.587,33,4.1,mb,,,,1.4,us,usp00044aq,2014-11-07T00:45:33.110Z,"259 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1990-01-15T09:50:19.540Z,-4.235,127.051,10,4.5,mb,,,,1.5,us,usp00044ae,2014-11-07T00:45:33.069Z,"139 km WSW of Ambon, Indonesia",earthquake,,,,3,reviewed,us,us
1990-01-15T04:56:51.770Z,-9.602,110.365,33,4.6,mb,,,,1.3,us,usp00044a7,2014-11-07T00:45:33.052Z,"182 km S of Pundong, Indonesia",earthquake,,,,4,reviewed,us,us
1990-01-14T21:28:14.520Z,-5.571,128.605,338.8,4.8,mb,,,,1,us,usp000449u,2014-11-07T00:45:32.972Z,"212 km SSE of Ambon, Indonesia",earthquake,,7.8,,12,reviewed,us,us
1990-01-14T07:08:53.810Z,-8.208,108.818,88.8,5,mb,,,,1.1,us,usp000448u,2014-11-07T00:45:32.871Z,"79 km SW of Kroya, Indonesia",earthquake,,17.3,,8,reviewed,us,us
1990-01-14T05:40:37.520Z,5.346,126.455,33,5,mb,,,,0.9,us,usp000448s,2014-11-07T00:45:32.868Z,"110 km E of Sarangani, Philippines",earthquake,,,,6,reviewed,us,us
1990-01-14T04:27:10.680Z,1.625,126.997,115.4,4.8,mb,,,,1.2,us,usp000448j,2014-11-07T00:45:32.857Z,"101 km NNW of Ternate, Indonesia",earthquake,,24.7,,3,reviewed,us,us
1990-01-13T23:49:14.380Z,-10.488,124.052,33,4.2,mb,,,,1.5,us,usp000447w,2014-11-07T00:45:32.693Z,"60 km SE of Kupang, Indonesia",earthquake,,,,3,reviewed,us,us
1990-01-13T21:53:31.640Z,0.272,122.017,193,5.3,mb,,,,1.1,us,usp000447q,2014-11-07T00:45:32.680Z,"120 km WSW of Gorontalo, Indonesia",earthquake,,42.1,,7,reviewed,us,us
1990-01-13T20:03:41.920Z,-10.171,117.826,36.3,5.3,mw,,,,1.4,us,usp000447g,2016-11-09T21:39:48.353Z,"190 km SSE of Sumbawa Besar, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-01-13T15:06:19.460Z,4.646,125.128,216.2,5,mb,,,,1.2,us,usp0004478,2014-11-07T00:45:32.549Z,"91 km SSW of Sarangani, Philippines",earthquake,,22.6,,6,reviewed,us,us
1990-01-12T15:28:14.790Z,4.979,126.508,61.9,5.7,mw,,,,1.1,us,usp000445p,2022-04-28T20:01:40.176Z,"124 km ESE of Sarangani, Philippines",earthquake,,9.5,,,reviewed,us,hrv
1990-01-11T21:23:35.630Z,-5.006,102.429,33,4.8,mb,,,,1.6,us,usp000444v,2014-11-07T00:45:31.836Z,"134 km S of Bengkulu, Indonesia",earthquake,,,,4,reviewed,us,us
1990-01-10T18:28:51.630Z,-10.439,124.203,77,5,mb,,,,1.5,us,usp000443h,2014-11-07T00:45:31.682Z,"64 km S of Soe, Indonesia",earthquake,,16.9,,12,reviewed,us,us
1990-01-10T16:11:46.730Z,-10.073,123.819,32.7,5.5,mw,,,,1.2,us,usp000443d,2022-04-28T20:01:23.944Z,"25 km ENE of Kupang, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-01-09T18:31:43.250Z,-10.04,123.932,33,3.9,mb,,,,1.5,us,usp000441z,2014-11-07T00:45:30.939Z,"38 km ENE of Kupang, Indonesia",earthquake,,,,2,reviewed,us,us
1990-01-09T12:53:14.160Z,-0.732,133.32,33,4.2,mb,,,,1.3,us,usp000441t,2014-11-07T00:45:30.707Z,"84 km W of Manokwari, Indonesia",earthquake,,,,3,reviewed,us,us
1990-01-07T05:31:52.930Z,1.406,126.473,88.9,4.7,mb,,,,1,us,usp00043zc,2014-11-07T00:45:29.791Z,"122 km NW of Ternate, Indonesia",earthquake,,17.3,,4,reviewed,us,us
1990-01-06T21:44:56.260Z,-10.681,92.987,14.8,6,mw,,,,1.1,us,usp00043z4,2022-04-28T20:00:48.770Z,"South Indian Ocean",earthquake,,,,,reviewed,us,hrv
1990-01-06T07:16:53.300Z,-6.734,133.843,33,4.3,mb,,,,1.4,us,usp00043yn,2014-11-07T00:45:29.110Z,"171 km SE of Tual, Indonesia",earthquake,,,,2,reviewed,us,us
1990-01-06T06:36:41.690Z,-3.121,141.124,33,4.8,mb,,,,1.2,us,usp00043ym,2014-11-07T00:45:29.101Z,"52 km SSW of Vanimo, Papua New Guinea",earthquake,,,,9,reviewed,us,us
1990-01-05T10:10:21.810Z,-8.8,106.442,29,5.8,mw,,,,1.3,us,usp00043xp,2022-04-28T20:00:40.855Z,"200 km S of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-01-04T12:58:13.170Z,-3.906,131.545,33,4.3,mb,,,,1.5,us,usp00043wj,2014-11-07T00:45:28.416Z,"232 km NW of Tual, Indonesia",earthquake,,,,3,reviewed,us,us
1990-01-04T03:06:23.570Z,-3.629,142.315,225.6,4,mb,,,,1.2,us,usp00043w7,2014-11-07T00:45:28.013Z,"54 km S of Aitape, Papua New Guinea",earthquake,,23.4,,2,reviewed,us,us
1990-01-02T21:38:18.610Z,-2.55,127.713,34,5.4,mw,,,,1.2,us,usp00043v7,2016-11-09T21:35:09.530Z,"137 km NNW of Ambon, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-01-02T15:34:16.920Z,-2.849,128.687,33,4.7,mb,,,,1.2,us,usp00043uw,2014-11-07T00:45:27.535Z,"Ceram Sea, Indonesia",earthquake,,,,8,reviewed,us,us
1990-01-02T02:27:11.270Z,-11.701,122.498,33,4.1,mb,,,,1.3,us,usp00043ua,2014-11-07T00:45:27.311Z,"208 km SW of Kupang, Indonesia",earthquake,,,,2,reviewed,us,us
1990-01-01T16:07:27.320Z,-7.183,125.242,527.1,5.3,mw,,,,1.1,us,usp00043tq,2016-11-09T21:34:43.440Z,"155 km N of Likisá, Timor Leste",earthquake,,4.7,,,reviewed,us,hrv
1990-01-01T14:10:03.050Z,-9.412,107.26,31.9,4.7,mb,,,,1.1,us,usp00043tn,2014-11-07T00:45:26.746Z,"245 km S of Banjar, Indonesia",earthquake,,,,7,reviewed,us,us
1989-12-31T23:13:13.860Z,3.335,97.409,79.1,4.8,mb,,,,1,us,usp00043ta,2014-11-07T00:45:25.120Z,"122 km SW of Pangkalan Brandan, Indonesia",earthquake,,9.4,,14,reviewed,us,us
1989-12-31T10:28:03.150Z,-8.312,119.921,33,4.2,mb,,,,1,us,usp00043sm,2014-11-07T00:45:24.853Z,"20 km N of Labuan Bajo, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-31T10:15:49.930Z,-5.795,130.122,164,4.8,mb,,,,1.1,us,usp00043sk,2014-11-07T00:45:24.850Z,"291 km W of Tual, Indonesia",earthquake,,11.2,,8,reviewed,us,us
1989-12-29T22:37:36.910Z,-7.402,128.641,199.6,4.4,mb,,,,0.1,us,usp00043r1,2014-11-07T00:45:24.684Z,"219 km NE of Lospalos, Timor Leste",earthquake,,53.2,,3,reviewed,us,us
1989-12-29T11:10:58.710Z,-7.046,130.096,82.3,4.8,mb,,,,1.5,us,usp00043qk,2014-11-07T00:45:24.613Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,,20.8,,4,reviewed,us,us
1989-12-28T21:51:37.050Z,-6.139,104.222,33,4.6,mb,,,,0.5,us,usp00043ps,2014-11-07T00:45:24.249Z,"139 km SW of Bandar Lampung, Indonesia",earthquake,,,,3,reviewed,us,us
1989-12-28T17:12:48.030Z,-6.786,112.454,33,4.9,mb,,,,1.1,us,usp00043pe,2014-11-07T00:45:24.223Z,"13 km NE of Paciran, Indonesia",earthquake,,,,6,reviewed,us,us
1989-12-28T13:14:39.710Z,-9.37,112.887,33,4.8,mb,,,,0.2,us,usp00043p6,2014-11-07T00:45:24.183Z,"129 km S of Dampit, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-27T20:01:05.240Z,-4.436,102.965,65,5.4,mw,,,,1,us,usp00043n4,2016-11-10T00:18:15.945Z,"55 km SW of Pagar Alam, Indonesia",earthquake,,5.1,,,reviewed,us,hrv
1989-12-27T19:24:08.560Z,-4.906,103.119,62.7,5.3,mb,,,,1.2,us,usp00043n2,2014-11-07T00:45:24.077Z,"98 km S of Pagar Alam, Indonesia",earthquake,,,,17,reviewed,us,us
1989-12-27T04:19:43.840Z,0.963,126.131,62.4,5.1,mb,,,,1,us,usp00043m8,2014-11-07T00:45:24.006Z,"140 km W of Ternate, Indonesia",earthquake,,9.4,,22,reviewed,us,us
1989-12-26T21:33:57.570Z,-7.151,129.462,115.3,4.2,mb,,,,1.2,us,usp00043kt,2014-11-07T00:45:23.978Z,"Kepulauan Babar, Indonesia",earthquake,,12.5,,2,reviewed,us,us
1989-12-26T17:41:04.190Z,2.247,126.724,55.7,5.3,mb,,,,1.2,us,usp00043kk,2022-04-28T20:05:47.998Z,"154 km WNW of Tobelo, Indonesia",earthquake,,10.7,,19,reviewed,us,us
1989-12-25T19:50:18.960Z,1.679,127.2,102.2,5.6,mw,,,,1,us,usp00043jk,2022-04-28T20:05:44.327Z,"90 km W of Tobelo, Indonesia",earthquake,,2.3,,,reviewed,us,hrv
1989-12-24T15:00:19.920Z,-6.633,127.39,415.4,5.1,mb,,,,1.4,us,usp00043hd,2014-11-07T00:45:23.591Z,"213 km NNE of Lospalos, Timor Leste",earthquake,,12.9,,5,reviewed,us,us
1989-12-24T14:27:27.920Z,-4.373,128.514,185.1,4.7,mb,,,,0.9,us,usp00043hc,2014-11-07T00:45:23.590Z,"83 km SSE of Ambon, Indonesia",earthquake,,12.1,,3,reviewed,us,us
1989-12-24T12:25:07.380Z,-1.869,133.709,33,4.8,mb,,,,1.1,us,usp00043h8,2014-11-07T00:45:23.580Z,"118 km SSW of Manokwari, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-23T18:15:21.730Z,2.589,128.526,224.4,5.3,mb,,,,0.5,us,usp00043ge,2014-11-07T00:45:23.516Z,"111 km NNE of Tobelo, Indonesia",earthquake,,30,,3,reviewed,us,us
1989-12-23T16:59:48.620Z,2.59,128.566,268.8,4.9,mb,,,,0.9,us,usp00043ga,2014-11-07T00:45:23.506Z,"113 km NNE of Tobelo, Indonesia",earthquake,,21.9,,9,reviewed,us,us
1989-12-23T09:42:07.800Z,-8.922,118.695,33,4.7,mb,,,,1.6,us,usp00043g1,2014-11-07T00:45:23.462Z,"49 km SSE of Dompu, Indonesia",earthquake,,,,1,reviewed,us,us
1989-12-22T21:09:38.060Z,-6.99,124.807,551.5,5.3,mw,,,,0.9,us,usp00043fg,2016-11-10T00:16:08.681Z,"184 km NNW of Maubara, Timor Leste",earthquake,,5.3,,,reviewed,us,hrv
1989-12-22T10:02:47.020Z,-4.951,142.863,33,4.8,mb,,,,1.1,us,usp00043ew,2014-11-07T00:45:23.367Z,"64 km NNW of Porgera, Papua New Guinea",earthquake,,,,1,reviewed,us,us
1989-12-21T16:40:09.960Z,3.097,96.238,21.8,5.3,mb,,,,1.1,us,usp00043dd,2014-11-07T00:45:23.046Z,"69 km NNW of Sinabang, Indonesia",earthquake,,,,17,reviewed,us,us
1989-12-21T14:49:14.040Z,-3.948,141.516,46.2,4.6,mb,,,,1.2,us,usp00043da,2014-11-07T00:45:23.041Z,"128 km SW of Aitape, Papua New Guinea",earthquake,,26.8,,1,reviewed,us,us
1989-12-21T08:08:04.600Z,3.251,96.404,21.5,5.6,mb,,,,1,us,usp00043cq,2022-04-28T20:05:11.614Z,"85 km N of Sinabang, Indonesia",earthquake,,,,44,reviewed,us,us
1989-12-21T05:02:35.230Z,-11.723,117.144,33,4.2,mb,,,,0.7,us,usp00043cm,2014-11-07T00:45:22.966Z,"south of Sumbawa, Indonesia",earthquake,,,,2,reviewed,us,us
1989-12-20T04:48:52.380Z,-5.669,130.787,73.6,4.9,mb,,,,1.4,us,usp00043ax,2014-11-07T00:45:22.780Z,"217 km W of Tual, Indonesia",earthquake,,14,,9,reviewed,us,us
1989-12-19T03:50:06.270Z,-9.424,125.229,33,4.2,mb,,,,1.4,us,usp0004398,2014-11-07T00:45:22.433Z,"12 km SSW of Suai, Timor Leste",earthquake,,,,2,reviewed,us,us
1989-12-17T09:07:18.200Z,-0.171,123.042,117.9,4.6,mb,,,,0.8,us,usp000436s,2014-11-07T00:45:22.120Z,"78 km S of Gorontalo, Indonesia",earthquake,,11.6,,2,reviewed,us,us
1989-12-17T07:25:34.910Z,4.077,96.026,76.2,4,mb,,,,1,us,usp000436h,2014-11-07T00:45:22.090Z,"13 km WSW of Meulaboh, Indonesia",earthquake,,11.9,,1,reviewed,us,us
1989-12-17T03:12:18.070Z,-8.486,92.233,24.8,5.9,mw,,,,1,us,usp000436b,2022-04-28T20:04:41.085Z,"South Indian Ocean",earthquake,,,,,reviewed,us,hrv
1989-12-17T02:12:21.930Z,-3.808,127.531,24,5.2,mw,,,,1,us,usp0004369,2022-04-28T20:04:39.902Z,"73 km W of Ambon, Indonesia",earthquake,,,,,reviewed,us,hrv
1989-12-16T17:56:19.900Z,-4.593,135.289,33,5.3,mb,,,,1.1,us,usp000435q,2014-11-07T00:45:21.937Z,"138 km S of Nabire, Indonesia",earthquake,,,,3,reviewed,us,us
1989-12-16T02:40:47.480Z,-3.61,131.18,25.2,5.5,mb,,,,1.1,us,usp000434f,2022-04-28T20:04:35.252Z,"252 km E of Amahai, Indonesia",earthquake,,,,26,reviewed,us,us
1989-12-15T13:39:28.460Z,-6.323,104.434,62,5.1,mb,,,,1.1,us,usp000433e,2014-11-07T00:45:21.265Z,"134 km SW of Bandar Lampung, Indonesia",earthquake,,,,7,reviewed,us,us
1989-12-15T10:07:19.600Z,-8.952,113.212,33,4.7,mb,,,,1,us,usp0004339,2014-11-07T00:45:21.248Z,"75 km SSW of Kencong, Indonesia",earthquake,,,,5,reviewed,us,us
1989-12-15T06:08:20.710Z,-6.727,130.238,118.4,4.8,mb,,,,1.4,us,usp0004334,2014-11-07T00:45:21.235Z,"Banda Sea",earthquake,,49.4,,2,reviewed,us,us
1989-12-14T13:02:46.010Z,-6.09,122.692,33,4.7,mb,,,,0.9,us,usp000432c,2014-11-07T00:45:21.146Z,"129 km S of Katabu, Indonesia",earthquake,,,,2,reviewed,us,us
1989-12-14T10:38:36.570Z,0.973,126.137,33,4.9,mb,,,,1.1,us,usp000432a,2014-11-07T00:45:21.140Z,"140 km W of Ternate, Indonesia",earthquake,,,,8,reviewed,us,us
1989-12-14T05:41:18.470Z,-11.078,119.254,33,4.2,mb,,,,1.4,us,usp0004326,2014-11-07T00:45:21.121Z,"192 km SW of Waingapu, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-13T01:40:18.920Z,-3.183,130.195,86.9,4.8,mb,,,,1.4,us,usp0004310,2014-11-07T00:45:21.023Z,"142 km E of Amahai, Indonesia",earthquake,,20.8,,3,reviewed,us,us
1989-12-12T11:02:57.240Z,-4.39,135.351,33,4.9,mb,,,,1.1,us,usp000430c,2014-11-07T00:45:20.946Z,"115 km S of Nabire, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-12T08:33:56.200Z,-4.684,130.827,74.2,6.1,mw,,,,1.2,us,usp0004308,2022-04-28T20:04:15.616Z,"237 km WNW of Tual, Indonesia",earthquake,,,,,reviewed,us,hrv
1989-12-12T06:01:11.880Z,5.253,94.521,57.1,4.9,mb,,,,1,us,usp0004301,2014-11-07T00:45:20.903Z,"95 km WSW of Banda Aceh, Indonesia",earthquake,,23.7,,2,reviewed,us,us
1989-12-11T18:38:45.880Z,-4.538,135.239,33,4.8,mb,,,,1.4,us,usp00042zc,2014-11-07T00:45:20.863Z,"133 km SSW of Nabire, Indonesia",earthquake,,,,6,reviewed,us,us
1989-12-11T16:19:24.070Z,-2.905,130.983,33,4.4,mb,,,,1.4,us,usp00042z7,2014-11-07T00:45:20.850Z,"226 km S of Sorong, Indonesia",earthquake,,,,5,reviewed,us,us
1989-12-11T03:48:25.850Z,-9.103,128.485,163.8,4.6,mb,,,,1.4,us,usp00042yf,2014-11-07T00:45:20.759Z,"175 km ESE of Lospalos, Timor Leste",earthquake,,40,,2,reviewed,us,us
1989-12-10T07:44:32.310Z,0.219,123.782,182.7,4.7,mb,,,,1.4,us,usp00042xf,2014-11-07T00:45:20.666Z,"87 km ESE of Gorontalo, Indonesia",earthquake,,12.6,,2,reviewed,us,us
1989-12-10T03:59:31.580Z,-4.505,135.418,33,4.8,mb,,,,1,us,usp00042x7,2014-11-07T00:45:20.651Z,"Near the south coast of Papua, Indonesia",earthquake,,,,5,reviewed,us,us
1989-12-09T21:33:57.920Z,0.143,123.628,189.3,4.8,mb,,,,1.2,us,usp00042wu,2014-11-07T00:45:20.608Z,"76 km SE of Gorontalo, Indonesia",earthquake,,13.4,,5,reviewed,us,us
1989-12-09T20:38:08.590Z,0.141,123.34,151,6.7,mw,,,,1.1,us,usp00042wq,2022-04-28T20:04:08.006Z,"53 km SE of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,nc
